code,id,price,stop_price,updated_at,asset_type,order_type,currency,quantity,pnl,pnl_net,exit_at,exit_price
XRP/USDT,160,0.43873,,2021-02-26 20:00:00+08:00,Crypto,OrderType.MARKET,USD,455405.8,0.0,-199.800187,,
XRP/USDT,161,0.436975,0.436975,2021-02-26 20:00:00+08:00,Crypto,OrderType.LIMIT,USD,455405.8,-799.2371790000029,-998.2381280000029,,
XRP/USDT,162,0.43669,,2021-02-27 00:00:00+08:00,Crypto,OrderType.MARKET,USD,457533.2,0.0,-199.800173,,
XRP/USDT,163,0.43875,0.434943,2021-02-27 00:00:00+08:00,Crypto,OrderType.LIMIT,USD,457533.2,942.5183919999774,741.7757009999774,,
XRP/USDT,164,0.42788,,2021-02-27 04:00:00+08:00,Crypto,OrderType.MARKET,USD,466953.8,0.0,-199.800192,,
XRP/USDT,165,0.4367,0.426168,2021-02-27 04:00:00+08:00,Crypto,OrderType.LIMIT,USD,466953.8,4118.5325159999975,3914.6137919999974,,
XRP/USDT,166,0.43823,,2021-02-27 08:00:00+08:00,Crypto,OrderType.MARKET,USD,455925.4,0.0,-199.800188,,
XRP/USDT,167,0.436477,0.436477,2021-02-27 08:00:00+08:00,Crypto,OrderType.LIMIT,USD,455925.4,-799.2372262000022,-998.2381772000022,,
XRP/USDT,168,0.43905,,2021-02-27 12:00:00+08:00,Crypto,OrderType.MARKET,USD,455073.9,0.0,-199.800196,,
XRP/USDT,169,0.43829,0.437294,2021-02-27 12:00:00+08:00,Crypto,OrderType.LIMIT,USD,455073.9,-345.85616399999225,-545.3105039999923,,
XRP/USDT,170,0.43787,,2021-02-27 16:00:00+08:00,Crypto,OrderType.MARKET,USD,456300.2,0.0,-199.800169,,
XRP/USDT,171,0.43901,0.436119,2021-02-27 16:00:00+08:00,Crypto,OrderType.LIMIT,USD,456300.2,520.1822280000137,319.8618770000137,,
XRP/USDT,172,0.44078,,2021-02-27 20:00:00+08:00,Crypto,OrderType.MARKET,USD,453287.8,0.0,-199.800196,,
XRP/USDT,173,0.439017,0.439017,2021-02-27 20:00:00+08:00,Crypto,OrderType.LIMIT,USD,453287.8,-799.1463914000066,-998.1474414000065,,
XRP/USDT,174,0.44892,,2021-02-28 00:00:00+08:00,Crypto,OrderType.MARKET,USD,445068.6,0.0,-199.800196,,
XRP/USDT,175,0.447124,0.447124,2021-02-28 00:00:00+08:00,Crypto,OrderType.LIMIT,USD,445068.6,-799.3432055999841,-998.3440585999841,,
XRP/USDT,176,0.43589,,2021-02-28 04:00:00+08:00,Crypto,OrderType.MARKET,USD,458372.9,0.0,-199.800163,,
XRP/USDT,177,0.44893,0.434146,2021-02-28 04:00:00+08:00,Crypto,OrderType.LIMIT,USD,458372.9,5977.182615999998,5771.405269999998,,
XRP/USDT,178,0.41771,,2021-02-28 08:00:00+08:00,Crypto,OrderType.MARKET,USD,478322.7,0.0,-199.800175,,
XRP/USDT,183,0.48096,,2021-03-05 04:00:00+08:00,Crypto,OrderType.MARKET,USD,415419.5,0.0,-199.800163,,
XRP/USDT,184,0.479036,0.479036,2021-03-05 04:00:00+08:00,Crypto,OrderType.LIMIT,USD,415419.5,-799.2671179999923,-998.2680139999923,,
XRP/USDT,185,0.46745,,2021-03-05 08:00:00+08:00,Crypto,OrderType.MARKET,USD,427425.8,0.0,-199.80019,,
XRP/USDT,186,0.4812,0.46558,2021-03-05 08:00:00+08:00,Crypto,OrderType.LIMIT,USD,427425.8,5877.104750000017,5671.427455000016,,
